C,gamma,result
-2.4109943205377484,-0.6723336270678648, 0.7315789473684211
-1.664990154340134,-0.7405030314936786, 0.531578947368421
-1.6615918681805817,-1.2445051229061703, 0.7210526315789474
-3.2581161511964196,-2.0293586784956954, 0.631578947368421
-1.2776425946192402,-0.20683366545146598, 0.21578947368421053
-1.1420184054161688,-1.6496471418953647, 0.43684210526315786
-2.049000194820322,-4.095974275624468, 0.6789473684210525
-0.52062371043354,-5.576567249324378, 0.7000000000000001
-0.576541831744332,-0.04145664354396823, 0.03157894736842108
-3.5631981571512745,-4.690910088701074, 0.7526315789473684
-3.7928856557393056,-7.688489656807871, 0.6105263157894737
-0.16353849461486292,-1.4245351381071518, 0.0368421052631579
-0.13824081869614746,-0.017784391346019175, 0.047368421052631574
-5.2847350893377385,-2.8052909415787823, 0.7
-0.7554950557001746,-2.7392750723831276, 0.7
-0.7858886816959305,-1.0929018253950877, 0.11578947368421053
-2.644441193502508,-1.0691557200952895, 0.7263157894736842
-1.06158863684464,-6.290231679283001, 0.668421052631579
-1.1018267380511995,-3.722097787064022, 0.7578947368421053
-1.4191046959062028,-2.109888865682989, 0.7631578947368421
-6.875068468170295,-3.0939320572956834, 0.6578947368421053
-0.005534579223245073,-1.8549577462101907, 0.08947368421052633
-6.3272608823618075,-1.8343823731380968, 0.7421052631578948
-4.373860545006031,-0.3245122607966826, 0.7473684210526316
-1.9870476150086207,-0.817036562467025, 0.7421052631578948
-1.9846632481685584,-3.3449644627583695, 0.7421052631578948
-0.404661614079201,-3.314730651156316, 0.7263157894736842
-7.425446353086743,-6.8979672925636795, 0.668421052631579
-7.547020530536829,-0.00498132047771517, 0.7263157894736842
-1.7466001324619191,-1.3270310507228558, 0.5631578947368421
-3.113883012385133,-0.21606382323237988, 0.6736842105263158
-0.8815466896908909,-1.5437036567317888, 0.23157894736842105
-0.3618600307715502,-1.577528889954769, 0.12631578947368421
-1.2838724793690384,-0.6192863355425168, 0.21578947368421053
-2.303219437342071,-2.321927656242797, 0.7105263157894737
-2.306639625674821,-2.387302148824161, 0.6789473684210526
-4.764589466885486,-0.9869489136978624, 0.6894736842105263
-3.629465472502458,-0.9167068219132473, 0.6473684210526317
-2.7854033524616355,-7.313663447947759, 0.7526315789473685
-4.293844086978309,-0.5185646211599723, 0.7421052631578948
-2.5074053204108275,-0.5102386192588606, 0.731578947368421
-1.506051072546926,-4.904228584423963, 0.7368421052631579
-3.293751870317651,-0.10502391063137972, 0.763157894736842
-3.330739449140323,-4.481923236601803, 0.7526315789473685
-0.6038142187661405,-3.549648119885692, 0.7526315789473684
-0.5405058690831974,-2.9338752987515706, 0.7526315789473684
-7.921789750456462,-6.236551462105551, 0.668421052631579
-0.19873745914395147,-6.178954720426387, 0.6315789473684211
-5.227687591818223,-2.5356419867143067, 0.6842105263157895
-1.7969257375887335,-4.110486184121882, 0.6631578947368422
-0.9914292662554298,-1.177369462787542, 0.23157894736842105
-1.3213318206224653,-3.878996245289087, 0.6210526315789473
-1.2835250033763481,-5.473134236875612, 0.7473684210526317
-4.170115041565673,-2.176016374969879, 0.7473684210526316
-5.773041445495407,-2.170863910419307, 0.7157894736842105
-0.7412622552019028,-0.7606257943858995, 0.08421052631578947
-0.08317044121259443,-0.775064179320558, 0.0368421052631579
-0.08776201616259532,-0.3166240006871516, 0.05263157894736845
-2.1714390540843675,-0.36335368171073124, 0.5842105263157895
-0.9209459879810686,-1.7207150358189285, 0.3578947368421052
-0.3603539833380066,-0.1580803729402073, 0.07894736842105265
-0.41118102813756296,-0.12877486814260225, 0.04210526315789476
-0.06125782635703281,-0.0298773221242003, 0.09473684210526316
-0.20671570077595247,-1.3671758320342424, 0.05789473684210529
-0.5932642929425984,-1.4165026062965826, 0.12631578947368421
-1.1197014605868227,-1.0873528485606418, 0.28947368421052627
-1.1505383578213422,-0.6281787657980946, 0.14736842105263157
-1.4906330390061424,-0.7150628652026867, 0.41052631578947363
-1.6230498948683165,-0.46694488801047684, 0.5157894736842106
-0.8436037893718926,-0.3561612504527815, 0.05789473684210529
-0.0014807617397263328,-0.005429854339071005, 0.04210526315789476
-1.8517138446047468,-1.9433398736292176, 0.7631578947368421
-0.5830951662611468,-1.242196446276243, 0.11052631578947367
-0.6456416030239769,-0.9239491093159498, 0.1
-0.9443055478961822,-0.9620230771712748, 0.11578947368421053
-0.30150484864180427,-1.5112927453883003, 0.1105263157894737
-0.20306542694546392,-1.4788570631278413, 0.07368421052631582
-3.0059997936411245,-0.537009134467425, 0.6473684210526315
-6.290304401320181,-0.8107282262830664, 0.7263157894736842
-2.003361007648751,-0.2426376623155442, 0.6684210526315789
-2.600674898473931,-0.0019092462685193993, 0.6578947368421053
-2.687212330058445,-0.007620499519701174, 0.6842105263157896
-1.4285086692301734,-6.683022393387722, 0.6894736842105263
-1.3908344840167028,-6.572963073139401, 0.5631578947368421
-0.0018816410115104487,-1.8064288006035463, 0.12631578947368421
-0.7507249252086539,-1.6921405196728043, 0.24736842105263154
-1.6852744520140748,-1.6580930922044044, 0.6526315789473685
-1.7147204243134317,-5.135247212961669, 0.7631578947368421
-0.5155157291211669,-1.0767944501666773, 0.05263157894736843
-0.46469469449235234,-1.1130631429454627, 0.08421052631578949
-2.417435653368984,-3.1692094988071124, 0.6947368421052632
-1.0155462525546937,-0.6518962768915023, 0.1368421052631579
-0.007657275112258999,-0.6827936669488419, 0.052631578947368474
-0.03841141400341576,-2.7051636112408963, 0.41052631578947363
-2.1226690062425977,-0.27143024819885186, 0.7526315789473684
-2.1979261927222646,-0.27089828304774904, 0.6684210526315789
-3.933880228259852,-2.9377432702832857, 0.6473684210526315
-1.2070454933589538,-1.2722740759445381, 0.3789473684210526
-0.8184667357899731,-2.0064668289582306, 0.4947368421052632
-0.8443891539389081,-0.49607556135845515, 0.08947368421052634
-7.041488035116898,-0.12793459823042186, 0.6789473684210525
-0.24403758830281713,-0.10756775825179254, 0.047368421052631594
-4.616391802613409,-4.219034903339477, 0.6736842105263158
-4.515912465964067,-0.4160188187674532, 0.5947368421052632
-1.2088711110932515,-5.973883091431119, 0.7315789473684211
-1.8611769651217736,-2.2739145841528035, 0.6894736842105263
-1.959304206434838,-2.2889422446234113, 0.5789473684210527
-0.4429473589603785,-3.734632694312678, 0.7000000000000001
-2.8435237233232207,-7.294443672131211, 0.7684210526315789
-3.159844499566373,-1.2792549722887026, 0.7473684210526315
-3.652000063323477,-0.8447137188307658, 0.6894736842105263
-3.649614925459674,-0.8547086588580205, 0.7000000000000001
-1.4859862034955813,-0.5495369352854862, 0.3
-1.4755424688560597,-0.5955261405408712, 0.3894736842105263
-0.6951755549931194,-2.565649690013557, 0.7421052631578948
-1.0587999401366477,-3.4682735198228163, 0.6578947368421052
-1.0388834177823387,-4.888454775504779, 0.6473684210526315
-0.35813121568848083,-4.777182167696349, 0.6526315789473685
-2.382480912265373,-1.8654728862825511, 0.7473684210526317
-2.385115874413267,-1.0118731038545716, 0.6736842105263159
-4.887972943968888,-1.0544005832415415, 0.7315789473684211
-5.52027158729531,-0.39469378201519434, 0.6473684210526316
-5.615147176868176,-0.026226318175246597, 0.7263157894736842
-1.3219126801782233,-0.0069540848332170155, 0.3789473684210527
-0.1767902393038222,-4.564556682651786, 0.7421052631578947
-0.0354699544986557,-4.4411554855512225, 0.7421052631578948
-1.6732104884647372,-1.3839105000247554, 0.6842105263157894
-0.623421356304664,-1.3870121337130144, 0.1736842105263158
-5.257130943315022,-1.5281331988015787, 0.6578947368421053
-0.9140583785473668,-0.25016054713722935, 0.0736842105263158
-0.8657040366887653,-7.775221707801551, 0.7105263157894737
-0.31020088617256386,-2.0334348705758463, 0.23684210526315788
-2.0367466279142956,-2.1029186959386066, 0.7315789473684211
-0.4986965628831572,-1.7331473287255468, 0.14210526315789473
-1.6134474716425724,-0.6955652047204435, 0.41578947368421054
-1.5604033820429688,-5.336250496391216, 0.6
-6.067922012244258,-5.630020535004767, 0.6157894736842107
-1.2032157063997029,-2.852657450835535, 0.7421052631578948
-1.2212046157838952,-3.2187565075095548, 0.7210526315789474
-2.8101516743545742,-1.2186298078979587, 0.7526315789473684
-0.6895880539566632,-0.39121738499473274, 0.06315789473684211
-2.5858114933013123,-3.947795400472581, 0.6631578947368422
-2.6144717628085075,-0.8818385569987451, 0.6947368421052632
-6.590084203314218,-0.8448340163696472, 0.6736842105263158
-1.8081376488164247,-0.2223401593383936, 0.6736842105263159
-4.065594153351626,-0.1364213336623639, 0.7421052631578947
-2.2701058483980097,-0.0004262247463899943, 0.7263157894736841
-3.411594433028508,-1.603878121483529, 0.7105263157894737
-0.1426386335050741,-3.0511138892922096, 0.7210526315789474
-0.1523655163787746,-3.0071473848028787, 0.7473684210526315
-0.3778008160356105,-1.173375334437121, 0.05789473684210526
-0.27620074527769567,-2.391312605917052, 0.32105263157894737
-1.0705915953735423,-2.448520077574576, 0.6631578947368422
-1.0179435925080071,-0.6633934593459605, 0.11578947368421051
-0.6744905927726919,-0.356726908320927, 0.047368421052631615
-1.3739056019655103,-0.41774728371712877, 0.3368421052631579
-0.01345372962844893,-0.00010007415708768175, 0.05789473684210526
-0.4709477813800583,-2.6894347149570406, 0.6263157894736843
-3.0771738056053235,-0.5389361999195005, 0.7421052631578948
-1.9679469494171333,-1.0124761157603872, 0.7578947368421054
-7.397918577205533,-0.7611027737974825, 0.668421052631579
-1.742198467956461,-1.9098042240706459, 0.7368421052631579
-0.007859723734586363,-0.18891219900857303, 0.047368421052631594
-7.7729218540724645,-0.19662661263950007, 0.6578947368421053
