C,gamma,result
-0.013170969228913532,-1.7251382406515186, 0.08947368421052633
-0.7710448642938893,-0.6761910642876132, 0.047368421052631594
-0.7482489270147885,-0.6205204855513943, 0.03157894736842104
-1.2992882280844316,-0.49546207250463387, 0.22105263157894733
-0.5403832524180363,-0.5451122416964063, 0.05789473684210529
-1.0122451357183049,-0.053549453290922644, 0.06842105263157894
-0.962023902565364,-1.425726357013022, 0.20526315789473687
-0.08491314225225916,-1.3721581231922497, 0.042105263157894736
-0.029441211902491077,-1.1957104877035003, 0.047368421052631594
-1.1807221936827363,-0.25639123777044226, 0.12105263157894737
-1.1437099627914589,-0.3397741547920733, 0.11578947368421055
-0.8320750673078267,-2.2314003984230864, 0.6526315789473685
-0.7885993889636755,-1.3652089081747736, 0.1368421052631579
-5.977523421421173,-1.096877555576607, 0.7578947368421053
-0.24656591918779258,-0.6966676388364174, 0.05789473684210529
-1.8569760955944155,-0.7364893044629179, 0.7263157894736841
-1.4703024596878242,-1.57984854974013, 0.7315789473684211
-0.5903038137765022,-1.604002292723117, 0.12631578947368421
-1.369045335401266,-0.18847048709204461, 0.2894736842105263
-0.46569657959917043,-0.06741814722402384, 0.042105263157894736
-0.11032799350610989,-3.772955295583018, 0.668421052631579
-2.09978407765274,-0.026331404835859426, 0.7052631578947368
-2.51313874341428,-2.049626724745087, 0.7684210526315789
-0.6688653158553713,-1.8318986404283106, 0.34736842105263155
-0.7488924546982598,-1.9320072620177995, 0.34210526315789475
-3.3002781827745853,-2.82012110707783, 0.736842105263158
-3.318088169162399,-0.9520519016263971, 0.6894736842105263
-0.38528600522042206,-4.220313688868974, 0.7315789473684211
-0.46216063996255435,-1.2252466231715282, 0.10000000000000002
-5.126892959592812,-0.41069744017355303, 0.7157894736842105
-4.836021492674307,-0.8696323245332083, 0.7578947368421053
-2.2653381583698744,-5.949564741593965, 0.736842105263158
-0.9526641103408643,-2.664881526959707, 0.7105263157894737
-2.77234732327402,-0.5624945474127487, 0.773684210526316
-4.1180586075953824,-1.125530323955118, 0.6736842105263158
-1.5438782152218398,-0.1674883729352865, 0.5842105263157895
-1.6794640861342907,-2.1992498310214845, 0.7263157894736842
-0.17809475526396779,-3.5303187341551934, 0.7473684210526316
-0.26766740964183044,-5.476812258585516, 0.6526315789473685
-1.249797216647329,-0.005762785636004075, 0.2473684210526316
-1.3176026358426625,-2.9433367382675404, 0.7473684210526317
-1.8914628202342494,-3.2696912255957202, 0.6578947368421053
-5.6692644811756665,-0.2929776153564609, 0.7315789473684211
-0.025447213321185075,-1.734532612558404, 0.07894736842105268
-1.104466956422778,-4.037755607917694, 0.7315789473684211
-0.9257113375441622,-0.6319939824264021, 0.10526315789473688
-0.588204138017759,-1.3561692007985473, 0.12105263157894738
-0.5831576047366919,-1.4934470136049633, 0.14736842105263157
-4.549756832312059,-2.3745696326149606, 0.7315789473684211
-4.401018191054229,-0.10821889104574338, 0.7315789473684211
-0.00969225823071405,-0.7404713498011685, 0.047368421052631594
-0.028562744124124004,-0.7728546111074233, 0.07894736842105265
-0.3767157450425827,-0.8953155815914746, 0.05789473684210529
-0.3569216715823199,-0.9680533364871884, 0.021052631578947368
-6.49322790852316,-0.43724064561243414, 0.7368421052631579
-1.4640611924096139,-2.002956980564863, 0.7263157894736842
-3.7682526851074383,-1.8553352965180974, 0.6
-2.6178585813387336,-1.1319540574825735, 0.7315789473684211
-2.039218966359924,-1.1084154464270328, 0.7105263157894737
-2.4200458158888876,-0.32176087924265073, 0.6947368421052631
-0.7269154493599397,-6.793385054907984, 0.7368421052631579
-3.0286077197543184,-1.654946571848083, 0.6631578947368421
-7.341847236103353,-1.6602016192717022, 0.7368421052631579
-1.7078330493480274,-0.615748562096, 0.6263157894736843
-3.4850281189611954,-3.157106072157619, 0.7736842105263158
-6.071577454830722,-2.0990660929874965, 0.668421052631579
-2.232183381249952,-7.561159995812587, 0.7473684210526315
-2.217666252101052,-0.9649305241529939, 0.7368421052631579
-1.1454372960606185,-1.2957498485419343, 0.30526315789473685
-1.0612463941711323,-4.377020990443602, 0.7421052631578947
-0.9201353929424042,-1.4838616324135059, 0.33684210526315794
-1.8667742589089569,-4.674970130073204, 0.668421052631579
-1.8354379861720047,-4.990721924835706, 0.7631578947368423
-0.4836174473470026,-4.982469217751788, 0.7473684210526316
-6.891363717794118,-2.5360431628230824, 0.7789473684210526
-0.2037144431624487,-5.697221096082387, 0.7157894736842106
-1.3153693239720732,-0.22193127462209278, 0.27894736842105267
-5.186466717010261,-0.2655156851717897, 0.7526315789473685
-0.0008063746089949086,-0.029151491666521534, 0.06315789473684212
-0.6817500441678557,-0.46591117829506395, 0.03684210526315792
-0.8063109475945587,-2.3658706288392404, 0.6105263157894736
-3.9842929243620944,-2.702641359620603, 0.6789473684210526
-1.4986295384689399,-2.762982940958427, 0.7157894736842104
-0.3232616536641979,-0.5909574651246821, 0.06842105263157897
-0.3898880229477646,-2.2356933894018423, 0.4052631578947368
-1.6281561538473621,-1.2671032387959702, 0.7263157894736844
-0.013627773941637389,-1.0181434925958297, 0.026315789473684202
-0.17347783087391871,-1.8916884454557703, 0.10000000000000002
-0.12049507273301335,-5.265768520182283, 0.6894736842105262
-0.5492065288693669,-1.0579524805279181, 0.10000000000000002
-0.0056996484595712715,-0.9758764341361303, 0.05789473684210529
-5.4986038154800125,-3.0772228158404036, 0.7210526315789474
-2.7766279817063215,-3.3952000769833077, 0.605263157894737
-2.7826402395429026,-3.545053213398932, 0.7210526315789473
-1.196311767315045,-3.597829106419671, 0.6842105263157895
-1.175587769406031,-3.8465889869960694, 0.6578947368421053
-0.9917223893741595,-0.0015164174899102711, 0.05789473684210526
-1.2816549817620577,-0.8156336625071701, 0.28421052631578947
-0.018675067748030953,-3.067917624500824, 0.5736842105263158
-0.04892847288961244,-4.038517183833706, 0.7315789473684211
-0.9351592066590372,-0.8078326803282885, 0.0894736842105263
